alert_id,date,value,baseline,pct_change,zscore,severity,alert_message
A206,2025-01-21,90862.0,180508.42857142858,-0.4966329233537967,-0.8650707259357037,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-21
Actual: 90862.00 | Baseline: 180508.43
Drop: -49.7% | Z-score: -0.87
Reasons: Percent drop: -49.7%"
A207,2025-01-21,42528.0,128039.0,-0.6678512015870165,-1.110454406898353,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-21
Actual: 42528.00 | Baseline: 128039.00
Drop: -66.8% | Z-score: -1.11
Reasons: Percent drop: -66.8%"
A205,2025-01-21,119583.0,139612.2857142857,-0.14346363295903142,-0.3002054961205583,MEDIUM,"MEDIUM ALERT — Revenue_d deviated on 2025-01-21
Actual: 119583.00 | Baseline: 139612.29
Drop: -14.3% | Z-score: -0.30
Reasons: Percent drop: -14.3%"
A200,2025-01-21,107246.0,123858.42857142857,-0.13412432858251755,-0.28810741481795415,MEDIUM,"MEDIUM ALERT — Revenue_d deviated on 2025-01-21
Actual: 107246.00 | Baseline: 123858.43
Drop: -13.4% | Z-score: -0.29
Reasons: Percent drop: -13.4%"
A203,2025-01-21,110126.0,124372.57142857143,-0.1145475345965119,-0.2477834680701121,MEDIUM,"MEDIUM ALERT — Revenue_d deviated on 2025-01-21
Actual: 110126.00 | Baseline: 124372.57
Drop: -11.5% | Z-score: -0.25
Reasons: Percent drop: -11.5%"
A201,2025-01-21,66476.0,126910.71428571429,-0.476198677360349,-0.8488224530171422,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-21
Actual: 66476.00 | Baseline: 126910.71
Drop: -47.6% | Z-score: -0.85
Reasons: Percent drop: -47.6%"
A216,2025-01-22,147357.0,197814.7142857143,-0.2550756371582932,-0.6598695389850756,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-22
Actual: 147357.00 | Baseline: 197814.71
Drop: -25.5% | Z-score: -0.66
Reasons: Percent drop: -25.5%"
A212,2025-01-22,157641.0,227431.0,-0.3068623010935185,-1.1519159674397477,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-22
Actual: 157641.00 | Baseline: 227431.00
Drop: -30.7% | Z-score: -1.15
Reasons: Percent drop: -30.7%"
A210,2025-01-22,62720.0,214351.57142857142,-0.7073965934469473,-1.6360511740706793,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-22
Actual: 62720.00 | Baseline: 214351.57
Drop: -70.7% | Z-score: -1.64
Reasons: Percent drop: -70.7%"
A214,2025-01-22,163238.0,195351.2857142857,-0.16438737834187347,-0.3711468891260982,MEDIUM,"MEDIUM ALERT — Revenue_d deviated on 2025-01-22
Actual: 163238.00 | Baseline: 195351.29
Drop: -16.4% | Z-score: -0.37
Reasons: Percent drop: -16.4%"
A225,2025-01-23,146298.0,166428.42857142858,-0.12095546863130359,-0.3662533277274307,MEDIUM,"MEDIUM ALERT — Revenue_d deviated on 2025-01-23
Actual: 146298.00 | Baseline: 166428.43
Drop: -12.1% | Z-score: -0.37
Reasons: Percent drop: -12.1%"
A221,2025-01-23,71136.0,167630.7142857143,-0.5756386274250798,-1.8433939786005777,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-23
Actual: 71136.00 | Baseline: 167630.71
Drop: -57.6% | Z-score: -1.84
Reasons: Percent drop: -57.6%"
A223,2025-01-23,148086.0,165466.14285714287,-0.10503745695062354,-0.32874096076662995,MEDIUM,"MEDIUM ALERT — Revenue_d deviated on 2025-01-23
Actual: 148086.00 | Baseline: 165466.14
Drop: -10.5% | Z-score: -0.33
Reasons: Percent drop: -10.5%"
A224,2025-01-23,34616.0,129958.71428571429,-0.7336384851892525,-1.7281076331985359,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-23
Actual: 34616.00 | Baseline: 129958.71
Drop: -73.4% | Z-score: -1.73
Reasons: Percent drop: -73.4%"
A222,2025-01-23,69615.0,115219.0,-0.3958027755838881,-0.8201905674640297,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-23
Actual: 69615.00 | Baseline: 115219.00
Drop: -39.6% | Z-score: -0.82
Reasons: Percent drop: -39.6%"
A231,2025-01-24,41408.0,105185.71428571429,-0.6063343745755806,-0.9319119357153572,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-24
Actual: 41408.00 | Baseline: 105185.71
Drop: -60.6% | Z-score: -0.93
Reasons: Percent drop: -60.6%"
A233,2025-01-24,91760.0,120417.28571428571,-0.23798315619138682,-0.3497866807300257,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-24
Actual: 91760.00 | Baseline: 120417.29
Drop: -23.8% | Z-score: -0.35
Reasons: Percent drop: -23.8%"
A235,2025-01-24,74978.0,151859.2857142857,-0.5062666095962898,-0.6970248892374961,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-24
Actual: 74978.00 | Baseline: 151859.29
Drop: -50.6% | Z-score: -0.70
Reasons: Percent drop: -50.6%"
A236,2025-01-24,34880.0,146897.14285714287,-0.762554946123624,-0.9716579937525373,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-24
Actual: 34880.00 | Baseline: 146897.14
Drop: -76.3% | Z-score: -0.97
Reasons: Percent drop: -76.3%"
A237,2025-01-24,109368.0,131682.7142857143,-0.16945818900191914,-0.19989011264461343,MEDIUM,"MEDIUM ALERT — Revenue_d deviated on 2025-01-24
Actual: 109368.00 | Baseline: 131682.71
Drop: -16.9% | Z-score: -0.20
Reasons: Percent drop: -16.9%"
A238,2025-01-24,81296.0,137381.0,-0.4082442259118801,-0.5232375856406067,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-24
Actual: 81296.00 | Baseline: 137381.00
Drop: -40.8% | Z-score: -0.52
Reasons: Percent drop: -40.8%"
A245,2025-01-25,63965.0,184287.0,-0.6529055223645727,-1.4476925750337235,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-25
Actual: 63965.00 | Baseline: 184287.00
Drop: -65.3% | Z-score: -1.45
Reasons: Percent drop: -65.3%"
A241,2025-01-25,109529.0,188320.2857142857,-0.4183897948935021,-1.0127794578039242,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-25
Actual: 109529.00 | Baseline: 188320.29
Drop: -41.8% | Z-score: -1.01
Reasons: Percent drop: -41.8%"
A240,2025-01-25,66528.0,167951.7142857143,-0.603886150951549,-1.1649336916744093,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-25
Actual: 66528.00 | Baseline: 167951.71
Drop: -60.4% | Z-score: -1.16
Reasons: Percent drop: -60.4%"
A257,2025-01-26,125536.0,147161.2857142857,-0.14694955680307997,-0.2929602909526889,MEDIUM,"MEDIUM ALERT — Revenue_d deviated on 2025-01-26
Actual: 125536.00 | Baseline: 147161.29
Drop: -14.7% | Z-score: -0.29
Reasons: Percent drop: -14.7%"
A258,2025-01-26,93822.0,166276.2857142857,-0.435746356752187,-1.041447078053442,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-26
Actual: 93822.00 | Baseline: 166276.29
Drop: -43.6% | Z-score: -1.04
Reasons: Percent drop: -43.6%"
A255,2025-01-26,79110.0,148051.0,-0.46565710464637183,-0.9341351801634298,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-26
Actual: 79110.00 | Baseline: 148051.00
Drop: -46.6% | Z-score: -0.93
Reasons: Percent drop: -46.6%"
A256,2025-01-26,35904.0,118292.28571428571,-0.6964806303031474,-1.1688391270525267,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-26
Actual: 35904.00 | Baseline: 118292.29
Drop: -69.6% | Z-score: -1.17
Reasons: Percent drop: -69.6%"
A252,2025-01-26,85393.0,124184.28571428571,-0.31236871469820193,-0.5357081311703306,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-26
Actual: 85393.00 | Baseline: 124184.29
Drop: -31.2% | Z-score: -0.54
Reasons: Percent drop: -31.2%"
A266,2025-01-27,87552.0,179874.0,-0.5132592814970479,-1.0236008813991713,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-27
Actual: 87552.00 | Baseline: 179874.00
Drop: -51.3% | Z-score: -1.02
Reasons: Percent drop: -51.3%"
A269,2025-01-27,155654.0,206952.0,-0.2478739031272952,-0.6440434916077571,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-27
Actual: 155654.00 | Baseline: 206952.00
Drop: -24.8% | Z-score: -0.64
Reasons: Percent drop: -24.8%"
A262,2025-01-27,93855.0,196861.2857142857,-0.5232429796470176,-1.1609874176847925,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-27
Actual: 93855.00 | Baseline: 196861.29
Drop: -52.3% | Z-score: -1.16
Reasons: Percent drop: -52.3%"
A261,2025-01-27,46392.0,159258.0,-0.7086990920393325,-1.2717187506711056,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-27
Actual: 46392.00 | Baseline: 159258.00
Drop: -70.9% | Z-score: -1.27
Reasons: Percent drop: -70.9%"
A264,2025-01-27,91677.0,157909.42857142858,-0.4194330203751518,-0.7580076427087318,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-27
Actual: 91677.00 | Baseline: 157909.43
Drop: -41.9% | Z-score: -0.76
Reasons: Percent drop: -41.9%"
A277,2025-01-28,111292.0,134687.0,-0.17369902069242021,-0.3617874503783003,MEDIUM,"MEDIUM ALERT — Revenue_d deviated on 2025-01-28
Actual: 111292.00 | Baseline: 134687.00
Drop: -17.4% | Z-score: -0.36
Reasons: Percent drop: -17.4%"
A275,2025-01-28,101354.0,148214.42857142858,-0.3161664422492123,-0.923234709254819,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-28
Actual: 101354.00 | Baseline: 148214.43
Drop: -31.6% | Z-score: -0.92
Reasons: Percent drop: -31.6%"
A272,2025-01-28,69397.0,145956.85714285713,-0.5245375835129362,-1.3623897703905823,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-28
Actual: 69397.00 | Baseline: 145956.86
Drop: -52.5% | Z-score: -1.36
Reasons: Percent drop: -52.5%"
A273,2025-01-28,119225.0,162711.2857142857,-0.2672604148101062,-0.5063821680393568,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-28
Actual: 119225.00 | Baseline: 162711.29
Drop: -26.7% | Z-score: -0.51
Reasons: Percent drop: -26.7%"
A289,2025-01-29,89743.0,168110.14285714287,-0.46616546464860203,-0.9032315948636133,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-29
Actual: 89743.00 | Baseline: 168110.14
Drop: -46.6% | Z-score: -0.90
Reasons: Percent drop: -46.6%"
A288,2025-01-29,88176.0,153447.2857142857,-0.4253661797304053,-0.7183528036624792,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-29
Actual: 88176.00 | Baseline: 153447.29
Drop: -42.5% | Z-score: -0.72
Reasons: Percent drop: -42.5%"
A285,2025-01-29,102356.0,146966.14285714287,-0.30354027118004834,-0.709624538393364,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-29
Actual: 102356.00 | Baseline: 146966.14
Drop: -30.4% | Z-score: -0.71
Reasons: Percent drop: -30.4%"
A281,2025-01-29,82046.0,130479.57142857143,-0.3711965857819013,-0.7743216625142296,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-29
Actual: 82046.00 | Baseline: 130479.57
Drop: -37.1% | Z-score: -0.77
Reasons: Percent drop: -37.1%"
A284,2025-01-29,48894.0,121390.57142857143,-0.5972174821767754,-1.0222706484235975,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-29
Actual: 48894.00 | Baseline: 121390.57
Drop: -59.7% | Z-score: -1.02
Reasons: Percent drop: -59.7%"
A282,2025-01-29,81491.0,159686.0,-0.48967974650251117,-0.6836402491944558,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-29
Actual: 81491.00 | Baseline: 159686.00
Drop: -49.0% | Z-score: -0.68
Reasons: Percent drop: -49.0%"
A298,2025-01-30,62352.0,133047.2857142857,-0.531354588218367,-0.6320721569015992,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-30
Actual: 62352.00 | Baseline: 133047.29
Drop: -53.1% | Z-score: -0.63
Reasons: Percent drop: -53.1%"
A296,2025-01-30,161271.0,185835.2857142857,-0.13218310839014885,-0.17355274330475065,MEDIUM,"MEDIUM ALERT — Revenue_d deviated on 2025-01-30
Actual: 161271.00 | Baseline: 185835.29
Drop: -13.2% | Z-score: -0.17
Reasons: Percent drop: -13.2%"
A295,2025-01-30,136734.0,178269.2857142857,-0.23299182216309994,-0.291051221696244,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-30
Actual: 136734.00 | Baseline: 178269.29
Drop: -23.3% | Z-score: -0.29
Reasons: Percent drop: -23.3%"
A299,2025-01-30,174930.0,196274.42857142858,-0.108747882884096,-0.1627520891312488,MEDIUM,"MEDIUM ALERT — Revenue_d deviated on 2025-01-30
Actual: 174930.00 | Baseline: 196274.43
Drop: -10.9% | Z-score: -0.16
Reasons: Percent drop: -10.9%"
A293,2025-01-30,93565.0,157570.0,-0.4062004188614584,-0.5726250260454304,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-30
Actual: 93565.00 | Baseline: 157570.00
Drop: -40.6% | Z-score: -0.57
Reasons: Percent drop: -40.6%"
A292,2025-01-30,115622.0,162445.85714285713,-0.2882428519040629,-0.4311498694085988,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-30
Actual: 115622.00 | Baseline: 162445.86
Drop: -28.8% | Z-score: -0.43
Reasons: Percent drop: -28.8%"
A291,2025-01-30,43688.0,159779.57142857142,-0.7265733059026855,-1.0397306324381488,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-30
Actual: 43688.00 | Baseline: 159779.57
Drop: -72.7% | Z-score: -1.04
Reasons: Percent drop: -72.7%"
A304,2025-01-31,93468.0,213420.57142857142,-0.5620478411506723,-1.4750044681285117,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-31
Actual: 93468.00 | Baseline: 213420.57
Drop: -56.2% | Z-score: -1.48
Reasons: Percent drop: -56.2%"
A305,2025-01-31,140767.0,201576.7142857143,-0.3016703318197893,-0.7111349938029284,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-31
Actual: 140767.00 | Baseline: 201576.71
Drop: -30.2% | Z-score: -0.71
Reasons: Percent drop: -30.2%"
A306,2025-01-31,120993.0,177609.7142857143,-0.3187703697030729,-0.704559109929496,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-31
Actual: 120993.00 | Baseline: 177609.71
Drop: -31.9% | Z-score: -0.70
Reasons: Percent drop: -31.9%"
A307,2025-01-31,99332.0,171640.0,-0.42127709158704263,-0.8512662620198128,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-31
Actual: 99332.00 | Baseline: 171640.00
Drop: -42.1% | Z-score: -0.85
Reasons: Percent drop: -42.1%"
A308,2025-01-31,106103.0,145079.0,-0.2686536300911917,-0.5689928069758803,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-01-31
Actual: 106103.00 | Baseline: 145079.00
Drop: -26.9% | Z-score: -0.57
Reasons: Percent drop: -26.9%"
A317,2025-02-01,93839.0,131405.85714285713,-0.2858841908547237,-0.8726936994537012,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-01
Actual: 93839.00 | Baseline: 131405.86
Drop: -28.6% | Z-score: -0.87
Reasons: Percent drop: -28.6%"
A319,2025-02-01,112603.0,130207.28571428571,-0.13520200208239386,-0.4046991486065573,MEDIUM,"MEDIUM ALERT — Revenue_d deviated on 2025-02-01
Actual: 112603.00 | Baseline: 130207.29
Drop: -13.5% | Z-score: -0.40
Reasons: Percent drop: -13.5%"
A310,2025-02-01,95570.0,137049.42857142858,-0.3026603540328516,-0.9495140071180492,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-01
Actual: 95570.00 | Baseline: 137049.43
Drop: -30.3% | Z-score: -0.95
Reasons: Percent drop: -30.3%"
A313,2025-02-01,42305.0,120627.0,-0.649290788961012,-1.4506074246077905,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-01
Actual: 42305.00 | Baseline: 120627.00
Drop: -64.9% | Z-score: -1.45
Reasons: Percent drop: -64.9%"
A312,2025-02-01,56412.0,98291.57142857143,-0.4260748996062735,-1.0451318857659393,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-01
Actual: 56412.00 | Baseline: 98291.57
Drop: -42.6% | Z-score: -1.05
Reasons: Percent drop: -42.6%"
A329,2025-02-02,101781.0,128381.42857142857,-0.20719841543614448,-0.2908925867445204,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-02
Actual: 101781.00 | Baseline: 128381.43
Drop: -20.7% | Z-score: -0.29
Reasons: Percent drop: -20.7%"
A327,2025-02-02,70737.0,125806.14285714286,-0.4377301585318909,-0.5869373528051977,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-02
Actual: 70737.00 | Baseline: 125806.14
Drop: -43.8% | Z-score: -0.59
Reasons: Percent drop: -43.8%"
A326,2025-02-02,89148.0,120034.14285714286,-0.2573113126146251,-0.3258254557492873,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-02
Actual: 89148.00 | Baseline: 120034.14
Drop: -25.7% | Z-score: -0.33
Reasons: Percent drop: -25.7%"
A320,2025-02-02,18423.0,148032.7142857143,-0.8755477794966171,-1.477076262853579,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-02
Actual: 18423.00 | Baseline: 148032.71
Drop: -87.6% | Z-score: -1.48
Reasons: Percent drop: -87.6%"
A338,2025-02-03,142144.0,180861.2857142857,-0.21407171557681537,-0.49568832315807293,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-03
Actual: 142144.00 | Baseline: 180861.29
Drop: -21.4% | Z-score: -0.50
Reasons: Percent drop: -21.4%"
A336,2025-02-03,50391.0,149281.2857142857,-0.6624426179149812,-1.1890901906868545,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-03
Actual: 50391.00 | Baseline: 149281.29
Drop: -66.2% | Z-score: -1.19
Reasons: Percent drop: -66.2%"
A335,2025-02-03,59736.0,126357.0,-0.5272442365678197,-0.8078235476988836,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-03
Actual: 59736.00 | Baseline: 126357.00
Drop: -52.7% | Z-score: -0.81
Reasons: Percent drop: -52.7%"
A333,2025-02-03,113076.0,196334.14285714287,-0.4240634952511717,-0.6690845853795221,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-03
Actual: 113076.00 | Baseline: 196334.14
Drop: -42.4% | Z-score: -0.67
Reasons: Percent drop: -42.4%"
A348,2025-02-04,66208.0,237802.14285714287,-0.721583669497151,-1.5162129064139171,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-04
Actual: 66208.00 | Baseline: 237802.14
Drop: -72.2% | Z-score: -1.52
Reasons: Percent drop: -72.2%"
A347,2025-02-04,112924.0,215877.85714285713,-0.4769079075800138,-0.8488560647452358,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-04
Actual: 112924.00 | Baseline: 215877.86
Drop: -47.7% | Z-score: -0.85
Reasons: Percent drop: -47.7%"
A346,2025-02-04,137837.0,197196.2857142857,-0.30101624632164903,-0.48703220928138813,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-04
Actual: 137837.00 | Baseline: 197196.29
Drop: -30.1% | Z-score: -0.49
Reasons: Percent drop: -30.1%"
A344,2025-02-04,90918.0,148180.2857142857,-0.38643659943196607,-0.6380024556075177,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-04
Actual: 90918.00 | Baseline: 148180.29
Drop: -38.6% | Z-score: -0.64
Reasons: Percent drop: -38.6%"
A341,2025-02-04,95692.0,155551.42857142858,-0.3848208217769043,-0.7831418627536624,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-04
Actual: 95692.00 | Baseline: 155551.43
Drop: -38.5% | Z-score: -0.78
Reasons: Percent drop: -38.5%"
A340,2025-02-04,49504.0,146491.42857142858,-0.6620689655172414,-1.1337524045968077,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-04
Actual: 49504.00 | Baseline: 146491.43
Drop: -66.2% | Z-score: -1.13
Reasons: Percent drop: -66.2%"
A356,2025-02-05,116716.0,153385.42857142858,-0.2390672237444794,-0.43545304506324617,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-05
Actual: 116716.00 | Baseline: 153385.43
Drop: -23.9% | Z-score: -0.44
Reasons: Percent drop: -23.9%"
A353,2025-02-05,116616.0,164294.14285714287,-0.2901998940923901,-0.47821104683427895,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-05
Actual: 116616.00 | Baseline: 164294.14
Drop: -29.0% | Z-score: -0.48
Reasons: Percent drop: -29.0%"
A352,2025-02-05,53654.0,164887.0,-0.6746013936817336,-1.1245432768621555,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-05
Actual: 53654.00 | Baseline: 164887.00
Drop: -67.5% | Z-score: -1.12
Reasons: Percent drop: -67.5%"
A351,2025-02-05,133106.0,155808.14285714287,-0.14570575350453907,-0.23064913203698992,MEDIUM,"MEDIUM ALERT — Revenue_d deviated on 2025-02-05
Actual: 133106.00 | Baseline: 155808.14
Drop: -14.6% | Z-score: -0.23
Reasons: Percent drop: -14.6%"
A350,2025-02-05,66505.0,144488.42857142858,-0.5397209267375835,-0.7486404507274165,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-05
Actual: 66505.00 | Baseline: 144488.43
Drop: -54.0% | Z-score: -0.75
Reasons: Percent drop: -54.0%"
A354,2025-02-05,125294.0,145713.85714285713,-0.14013668667652937,-0.19665585580228293,MEDIUM,"MEDIUM ALERT — Revenue_d deviated on 2025-02-05
Actual: 125294.00 | Baseline: 145713.86
Drop: -14.0% | Z-score: -0.20
Reasons: Percent drop: -14.0%"
A367,2025-02-06,55731.0,108195.14285714286,-0.4849029399260067,-0.955075446081731,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-06
Actual: 55731.00 | Baseline: 108195.14
Drop: -48.5% | Z-score: -0.96
Reasons: Percent drop: -48.5%"
A363,2025-02-06,109714.0,149912.57142857142,-0.268146767449218,-0.4541447348393013,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-06
Actual: 109714.00 | Baseline: 149912.57
Drop: -26.8% | Z-score: -0.45
Reasons: Percent drop: -26.8%"
A362,2025-02-06,83140.0,143890.57142857142,-0.42219980659906237,-0.6614797476727324,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-06
Actual: 83140.00 | Baseline: 143890.57
Drop: -42.2% | Z-score: -0.66
Reasons: Percent drop: -42.2%"
A361,2025-02-06,77203.0,125425.28571428571,-0.38447020821729955,-0.5349590393663619,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-06
Actual: 77203.00 | Baseline: 125425.29
Drop: -38.4% | Z-score: -0.53
Reasons: Percent drop: -38.4%"
A360,2025-02-06,53020.0,125038.0,-0.5759689054527424,-0.7958099440991669,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-06
Actual: 53020.00 | Baseline: 125038.00
Drop: -57.6% | Z-score: -0.80
Reasons: Percent drop: -57.6%"
A374,2025-02-07,111944.0,205822.57142857142,-0.45611407328642284,-0.9134613528952644,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-07
Actual: 111944.00 | Baseline: 205822.57
Drop: -45.6% | Z-score: -0.91
Reasons: Percent drop: -45.6%"
A372,2025-02-07,125689.0,176034.57142857142,-0.2859982048980638,-0.568226934455467,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-07
Actual: 125689.00 | Baseline: 176034.57
Drop: -28.6% | Z-score: -0.57
Reasons: Percent drop: -28.6%"
A386,2025-02-08,64476.0,178916.2857142857,-0.6396303458760442,-1.157698726342553,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-08
Actual: 64476.00 | Baseline: 178916.29
Drop: -64.0% | Z-score: -1.16
Reasons: Percent drop: -64.0%"
A388,2025-02-08,76786.0,136709.7142857143,-0.43832813636401635,-1.0587710029414208,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-08
Actual: 76786.00 | Baseline: 136709.71
Drop: -43.8% | Z-score: -1.06
Reasons: Percent drop: -43.8%"
A385,2025-02-08,122027.0,153828.85714285713,-0.20673531438463147,-0.47946180551100104,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-08
Actual: 122027.00 | Baseline: 153828.86
Drop: -20.7% | Z-score: -0.48
Reasons: Percent drop: -20.7%"
A383,2025-02-08,80850.0,133341.2857142857,-0.3936611637805888,-0.8036911152768939,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-08
Actual: 80850.00 | Baseline: 133341.29
Drop: -39.4% | Z-score: -0.80
Reasons: Percent drop: -39.4%"
A384,2025-02-08,42187.0,143580.0,-0.7061777406324,-1.127051012790392,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-08
Actual: 42187.00 | Baseline: 143580.00
Drop: -70.6% | Z-score: -1.13
Reasons: Percent drop: -70.6%"
A382,2025-02-08,91432.0,145672.2857142857,-0.3723445777508419,-0.6142324300622879,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-08
Actual: 91432.00 | Baseline: 145672.29
Drop: -37.2% | Z-score: -0.61
Reasons: Percent drop: -37.2%"
A381,2025-02-08,73596.0,122551.71428571429,-0.39946984480021264,-0.5982208952016165,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-08
Actual: 73596.00 | Baseline: 122551.71
Drop: -39.9% | Z-score: -0.60
Reasons: Percent drop: -39.9%"
A399,2025-02-09,102835.0,158261.42857142858,-0.35022070173221526,-0.7739183275043461,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-09
Actual: 102835.00 | Baseline: 158261.43
Drop: -35.0% | Z-score: -0.77
Reasons: Percent drop: -35.0%"
A393,2025-02-09,59821.0,153745.57142857142,-0.6109091179397501,-1.2149872909402182,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-09
Actual: 59821.00 | Baseline: 153745.57
Drop: -61.1% | Z-score: -1.21
Reasons: Percent drop: -61.1%"
A390,2025-02-09,54556.0,149561.42857142858,-0.6352268059946702,-1.1927646521918405,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-09
Actual: 54556.00 | Baseline: 149561.43
Drop: -63.5% | Z-score: -1.19
Reasons: Percent drop: -63.5%"
A405,2025-02-10,101189.0,154599.2857142857,-0.34547563054717495,-0.8286605816641809,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-10
Actual: 101189.00 | Baseline: 154599.29
Drop: -34.5% | Z-score: -0.83
Reasons: Percent drop: -34.5%"
A401,2025-02-10,154750.0,194292.0,-0.20351841558067238,-0.6587663479261779,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-10
Actual: 154750.00 | Baseline: 194292.00
Drop: -20.4% | Z-score: -0.66
Reasons: Percent drop: -20.4%"
A419,2025-02-11,85619.0,180923.2857142857,-0.5267662774198694,-1.3060589376486058,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-11
Actual: 85619.00 | Baseline: 180923.29
Drop: -52.7% | Z-score: -1.31
Reasons: Percent drop: -52.7%"
A418,2025-02-11,87944.0,187799.85714285713,-0.5317142337701458,-1.1928934478448623,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-11
Actual: 87944.00 | Baseline: 187799.86
Drop: -53.2% | Z-score: -1.19
Reasons: Percent drop: -53.2%"
